x_true_pose[mm],y_true_pose[mm],theta_true[rad],x_pose[mm],y_pose[mm],theta[rad],p_err[mm],a_err[mm]
958.5373401641846,178.9325773715973,1.3277934751248808,-2728.217436101327,2574.5751552357965,-1.6522672919022707,4396.733348884418,170.74490464317466
962.6624584197998,196.74068689346313,1.3342643001021195,-2728.387370612219,2576.300796161567,-1.6367477461170572,4391.600523045934,170.22645113088552
966.5865898132324,213.49436044692993,1.3383560018513296,-2739.5345416121977,2590.4409468942354,-1.6343496141461535,4402.863717584455,170.32348553149336
973.8197326660156,229.5002043247223,1.3508620142450114,-2743.3939422725603,2591.9353990344157,-1.6386856775784993,4404.404335929364,171.28846539456404
976.2086868286133,246.99251353740692,1.3581103122520146,-2731.4550064143405,2590.1876316113116,-1.6323457004209563,4386.038465809136,171.34050834568188
979.9726009368896,264.33898508548737,1.3622925522264093,-2714.6055820302136,2576.445474844223,-1.6028135378686457,4358.4107619682845,169.88806477098387
984.4298362731934,281.4170569181442,1.3675507110097687,-2696.385328168321,2572.1151861620783,-1.627597257952453,4335.400580581253,171.6093376387158
988.2543087005615,298.2790768146515,1.3751288034858578,-2690.7179241024523,2557.9901808462146,-1.6136069864844444,4317.537604169666,171.24194684499636
991.6720390319824,315.23920595645905,1.3829154907357222,-2704.5355645885957,2545.2756506301207,-1.6067441186365548,4316.829066992961,171.29487779776179
995.4421520233154,332.2875201702118,1.3890477332184406,-2707.6120815272707,2521.076992737415,-1.5818868758950453,4301.559021080373,170.22201431155167
999.0344047546387,349.78068619966507,1.3961498872051645,-2707.6120815272707,2521.076992737415,-1.5818868758950453,4295.783493735514,170.62893776044302
1002.058744430542,367.8137734532356,1.4014714222870583,-2720.026769052874,2501.524664415918,-1.589088194985342,4290.296345929482,171.34644445196733
1005.387544631958,385.6210634112358,1.406163920879535,-2712.0144395384946,2496.757058541026,-1.5913090072844849,4275.040666689273,171.7425479885189
1008.0316066741943,400.29485151171684,1.4112798072020405,-2701.926149913344,2489.6773010411553,-1.5980549778308313,4257.852225719638,172.4221823242924
1010.7591152191162,418.6122938990593,1.4241497198927042,-2691.4008093892694,2474.0157960326646,-1.581568388045474,4234.46238192754,172.21496199090484
1013.9474868774414,437.0373971760273,1.4269973421738948,-2671.8062539217217,2469.307131662947,-1.5962502870529245,4208.907329881065,173.2193295776287
1016.6900157928467,455.06760012358427,1.4326773027458282,-2656.289017569924,2459.2915222023003,-1.5810010260059786,4184.218984393038,172.67104904751795
1019.3371772766113,473.3871128410101,1.437395493926424,-2657.4705081611496,2449.6714992471616,-1.5830656117698034,4174.280145324093,173.05967353981188
1020.9884643554688,489.5488955080509,1.4408262014685087,-2664.93864203635,2442.6543622722334,-1.574807346326275,4171.4121826952205,172.78307484670415
1026.1445045471191,509.2019960284233,1.4577446827878358,-2653.239571195316,2435.1257027022266,-1.5860030105812404,4152.956693821304,174.39389673272748
1029.4334888458252,525.3331884741783,1.4603309903949395,-2638.376072815547,2432.367916904333,-1.5782835789527037,4133.957962540652,174.09979039058217
1030.6150913238525,545.5363094806671,1.4669863818028068,-2642.3434050899664,2405.3484850264804,-1.5625580847127374,4116.980136542671,173.58011177855323
1033.1473350524902,562.0350018143654,1.470910173228943,-2647.930188403919,2400.1921008798654,-1.56125983266773,4114.505225970781,173.7305441040373
1035.247564315796,581.8269103765488,1.4738826111396583,-2646.7706230933154,2384.7012913157087,-1.5669117779825001,4099.709009900365,174.22468486376104
1036.045789718628,598.082110285759,1.4762920303967146,-2639.2986643042577,2375.706585649094,-1.5637540673648582,4082.6591372691837,174.18181092695337
1038.0158424377441,617.1423643827438,1.4809952052645083,-2631.0404965895295,2389.461411002456,-1.561811047861464,4074.6888497119903,174.33995618013387
1038.7885570526123,633.6266994476318,1.4828453065196616,-2636.135312205953,2392.8888293224377,-1.568432499619527,4074.3181866979885,174.8253404137125
1040.719747543335,652.0178914070129,1.4866176128165864,-2632.1216039688065,2389.6147759130145,-1.566898053426764,4063.1276778391416,174.95356035282165
1042.1056747436523,670.8142757415771,1.4897274522445871,-2596.049151718587,2405.148170607004,-1.5768779189265953,4030.3950923190605,175.70354520025805
1043.623685836792,688.8591051101685,1.4932235607714894,-2586.3233908329034,2413.845422469702,-1.6005608159692046,4018.966729708082,177.26078751075363
1045.1650619506836,709.9915742874146,1.5024361892224662,-2585.424903618248,2425.944230594322,-1.605857541811014,4015.678898614349,178.0921122751903
1046.8149185180664,730.0866842269897,1.5051012234697356,-2576.520708643915,2427.4293680813116,-1.6015419716343389,4001.191479234042,177.99754353250063
1048.0670928955078,747.7108240127563,1.5105687467761186,-2575.726972011677,2427.2974061492714,-1.6043833550618098,3994.1074737354725,178.4736088207183
1049.208402633667,766.2598788738251,1.5140853540037786,-2578.400741744752,2428.513877930456,-1.5988511771775689,3990.3178396911803,178.3581251287858
1050.1222610473633,783.0905020236969,1.5156086381798752,-2579.3273949261593,2408.1523751959558,-1.5957695565679146,3976.648198783047,178.26883902808146
1051.2876510620117,802.6668131351471,1.5198559398942828,-2576.400678861007,2389.316553163794,-1.5998010833762712,3959.492393804114,178.7431809617484
1047.8947162628174,817.3749148845673,1.5219661270942038,-2585.6477896816145,2368.1736512030816,-1.594374023051636,3950.646512037244,178.55313813052192
1053.3597469329834,834.8150253295898,1.5347353389497715,-2588.2652239599,2371.757579219487,-1.5813723281002903,3952.673126200571,178.5398178303257
1051.0873794555664,853.5419404506683,1.539971543223819,-2588.944586837606,2349.5100395928976,-1.5480216247533691,3935.4482933062854,176.92897569032556
1051.5761375427246,873.4775483608246,1.5410580326528371,-2583.698144832116,2342.3833210261823,-1.561313013646196,3920.8294118802883,177.7527674365199
1053.2810688018799,891.788899898529,-4.737674583765536,-2574.298273639103,2329.4436795196343,-1.5782825459616643,3902.0742113742485,178.98017040660156
1053.3668994903564,909.8476469516754,-4.735389631391346,-2563.165282929813,2333.9121597254207,-1.5843152969649195,3886.806499302779,179.45673970537086
1054.0573596954346,927.8189241886139,-4.729710718552163,-2556.645909238947,2337.539908900016,-1.5764329698327704,3876.1438764613877,179.33049336586507
1055.3371906280518,945.5881118774414,-4.724403933592309,-2565.358807468269,2328.4923874283695,-1.5762616646176792,3875.8049158810545,179.62473468101493
1057.1191310882568,954.676628112793,-4.713390075950874,-2558.662919977542,2336.8875485922977,-1.5902304929259963,3870.967174945093,178.9438628531635
1056.0331344604492,958.502471446991,-4.64350446789103,-2546.076230921493,2341.802756939839,-1.5756795158682568,3858.5893225396367,175.77342203582919
1056.1339855194092,965.5919075012207,-4.573038570331244,-2546.106946870185,2329.359636398095,-1.5351050074008736,3851.7531272608308,174.06077159705112
1055.3178787231445,970.6478118896484,-4.518553248746214,-2534.5616641103857,2333.987937926575,-1.4948818083288562,3840.043154876916,173.24361217015695
1054.3293952941895,976.1356711387634,-4.447974278217907,-2527.2330680851614,2340.145046607465,-1.4350281850264135,3832.507176177819,172.62909504030256
1053.6894798278809,981.3839197158813,-4.389572911941552,-2519.1301687886335,2361.2824635310626,-1.3771893555059591,3830.0339727949527,172.59686405836848
1051.438570022583,985.8524799346924,-4.324906155398028,-2503.2333813635537,2405.9160319843954,-1.3282078020493548,3827.828780631566,171.69816812068245
1050.1692295074463,991.4565086364746,-4.256678177463122,-2480.256985964628,2428.0010534829685,-1.279646689789094,3811.504885503978,170.5713397212746
1047.8534698486328,996.7545866966248,-4.193923312476369,-2450.7334548111744,2452.8939120914506,-1.2441036864853996,3789.5187299130566,169.01221489414155
1045.5403327941895,1001.3848543167114,-4.122158489980431,-2442.14578704275,2459.007861528563,-1.1789142474569736,3780.0290080443256,168.635473172773
1043.2958602905273,1007.0674419403076,-4.0553138865068,-2417.193752624425,2469.2400645050034,-1.1244992161387297,3756.7189326951247,167.923311147116
1038.926124572754,1011.6296410560608,-3.9899061194050534,-2396.4968501302374,2506.9347537988288,-1.091020768630937,3746.741036595912,166.0938958916581
1034.9574089050293,1015.4931545257568,-3.92421327054915,-2360.4305438746474,2548.5437409463466,-1.0643493200583052,3725.440034466516,163.85813434473604
1031.4610004425049,1019.8515057563782,-3.8589999554212575,-2349.0910374920327,2527.988397151887,-0.9985357051521399,3701.703521943845,163.8925289884737
1027.0256996154785,1023.7830877304077,-3.7956167806499277,-2330.522010358388,2513.169200527448,-0.9481286105185787,3673.0637916790165,163.14905436195602
1022.3524570465088,1026.9522666931152,-3.727655207225399,-2303.0042024191466,2529.1075469598704,-0.9031396824292923,3648.8994777447456,161.83281873999576
1018.120288848877,1030.7729840278625,-3.6630829490093797,-2311.81590378726,2489.5761402811063,-0.8345474780690102,3635.4616894862856,162.06314468793187
1013.0083560943604,1033.2677960395813,-3.5956166464468735,-2351.3962949959478,2374.470468802103,-0.7131783253753892,3621.8839387400903,165.15155050417098
1008.3959102630615,1035.6903672218323,-3.5278306367155654,-2481.34062920525,1963.0551474990127,-0.48488000003899057,3610.8539918693486,174.3482287482145
1003.4575462341309,1038.5390520095825,-3.4610892555976824,-2529.656813396525,1625.0502613956212,-0.28320570648587845,3581.465129938279,177.9206848518386
997.8303909301758,1040.3525829315186,-3.3967656319012054,-2515.05414060376,1518.3764189633257,-0.20018195690838209,3545.2594432149763,176.84924656249282
989.0289306640625,1041.8519377708435,-3.3707148183231443,-2496.493385101302,1515.8447187400945,-0.1605244944763415,3517.6035834228555,176.06964300984325
963.2847309112549,1049.3354201316833,-3.355550248983583,-2403.8036979334174,1523.909102511603,-0.09377538572311982,3400.3683135312444,173.11406661331426
948.4598636627197,1051.9166588783264,-3.3520578426773993,-2389.594928843573,1532.4809084376413,-0.1172505520278099,3372.4696878887935,174.65919470762995
932.1417808532715,1055.751383304596,-3.3378379538943532,-2375.3660333473035,1549.7269789925517,-0.11428032950727461,3344.191954737816,175.30375310540254
912.8975868225098,1059.596061706543,-3.3265603938273163,-2365.2179644886514,1574.1059768462246,-0.10336531758857151,3318.2468293550924,175.32452558417233
896.6296911239624,1063.8704299926758,-3.31717494764288,-2329.933324796296,1586.2224980384206,-0.09213045036358816,3268.5716419708624,175.2185615640063
879.2147636413574,1067.6060914993286,-3.3031621513136926,-2310.01162975789,1593.9150793741182,-0.09219956119695631,3232.3623155630553,176.02539541191578
862.2574806213379,1071.3040232658386,-3.2928044895747166,-2303.0242996573293,1587.572268821547,-0.06725554458195743,3207.1079885051045,175.1896588390396
845.0123071670532,1074.9476552009583,-3.2834614063086986,-2287.6163188570977,1594.0339307786962,-0.0696024239722554,3175.344496283691,175.85944436191204
826.1582851409912,1078.1956315040588,-3.271242516897133,-2270.8786480786935,1602.6275997853695,-0.0724433852876999,3141.125061993266,176.72231024866673
810.154914855957,1079.2664289474487,-3.2633676535173457,-2259.606804415269,1622.623942610278,-0.06679030555602125,3117.4788532974662,176.84960907469454
792.1375036239624,1082.6144218444824,-3.247170435783327,-2235.4852697006554,1630.8070220734235,-0.057052906090395,3076.851440108803,177.21972939789495
774.7513055801392,1087.0234370231628,-3.2342053532525696,-2184.8748901014756,1617.6689855473385,-0.06890115528032767,3006.820898612578,178.64142858114857
757.064938545227,1087.7875685691833,-3.2332501366734703,-2138.458699493516,1598.6082952748038,-0.03709048344256803,2940.237227380331,176.87354121987258
739.2247915267944,1089.5994901657104,-3.2303574081338073,-2101.9408746493427,1596.868439078893,-0.05721733928372928,2886.0949619147286,178.1924662510391
721.4200496673584,1090.691864490509,-3.2270741462256267,-2074.6392621657615,1591.2418431641436,-0.06289504269579332,2840.5101577778023,178.7058917442522
701.6267776489258,1091.9983983039856,-3.2183296506787564,-2064.9947345803294,1589.432928025857,-0.05158078463897053,2810.98482800767,178.558655198081
684.9604845046997,1093.8717126846313,-3.2097227832110717,-2061.829899549211,1594.71436569354,-0.05431066878704482,2792.078218281865,179.20820321905208
665.2907133102417,1094.9788689613342,-3.2014782211054253,-2035.8494420581926,1602.4466959632928,-0.029961027621073243,2748.396211317775,178.28545016017094
648.3381986618042,1096.4178442955017,-3.1908038669465406,-2016.102392982071,1601.0593707174237,-0.005320579549946287,2711.808757377447,177.48525192271612
628.1344890594482,1098.130226135254,-3.1799570354366447,-1992.5306036579161,1611.8136131562217,-0.024585784704874415,2670.5348060432843,179.21054453615372
610.862135887146,1098.962128162384,-3.171764483922666,-1983.5505530832563,1622.704145218588,0.014203774708560081,2646.749497236324,177.45746511778646
586.7769718170166,1099.9433994293213,-3.158547920461678,-1971.9473327242197,1628.6859690658937,0.05180672258866958,2612.7837207843895,176.06022821298723
570.5317258834839,1100.0704169273376,-3.155226928341367,-2012.3713678673726,1621.0745701489827,0.05177302857394025,2634.925752157345,176.25243757011606
552.043080329895,1100.3041863441467,-3.1425539159953053,-2038.8847963126398,1609.821438998471,0.0806506667132123,2640.5520431750265,175.32398090357626
533.9202880859375,1100.5740761756897,-3.132899256960824,-2041.9389712748682,1624.8298824373135,0.10503881942004747,2628.6679277599565,174.47981389866771
515.6649351119995,1100.2177596092224,-3.1283404824767485,-2054.2473296666512,1627.614901087428,0.13522916987424383,2623.4703721405194,173.01123277331084
498.5835552215576,1100.13347864151,-3.12096665335266,-2048.333676101067,1620.5594155667281,0.14194163640393073,2599.5442944932856,173.04912605869788
479.83503341674805,1098.5583662986755,-3.113447915367928,-2023.8118604057372,1628.9958243436974,0.14267361797334513,2559.2209099341626,173.4379785578789
462.1434211730957,1100.3074645996094,-3.0944734246511056,-1976.2277610307929,1641.8223438923505,0.15115052272118637,2497.7774894289164,174.03944592897727
442.8142309188843,1098.689079284668,-3.088258221275354,-1950.731365849462,1645.3932428993915,0.1642041472790025,2455.1875623509527,173.6476332567121
424.20804500579834,1097.690463066101,-3.0835748230231177,-1966.368535008312,1659.3085096476284,0.19079539815398494,2455.66105461605,172.39240576323417
405.6439399719238,1097.4105596542358,-3.076573744361646,-1956.8527504738965,1663.8444822247911,0.20255657796233953,2429.4522018360685,172.11967205746237
388.55111598968506,1096.4463353157043,-3.069744972357574,-1921.946595800858,1672.604974691382,0.205373751281474,2381.2514470161623,172.3495197312095
368.7248229980469,1095.3181982040405,-3.061548188986283,-1912.110818182016,1663.3382880662448,0.2033330742722863,2350.501658064579,172.93608300394337
350.34990310668945,1094.1930413246155,-3.05348543552669,-1917.2504891326184,1655.7101556524487,0.20454018188279272,2336.0892552655005,173.32888257693241
331.2249183654785,1092.6464796066284,-3.0458001414383187,-1895.8445317257278,1665.7055469093864,0.21138524461044306,2299.6162788925144,173.37702428771624
313.32314014434814,1091.028094291687,-3.03982545142658,-1854.4997025844434,1665.7547966798822,0.20093059122751397,2242.714127991962,174.31835632440183
291.6426658630371,1088.8704061508179,-3.0318616459697636,-1834.9661208232358,1651.3194550907522,0.19982912200857414,2199.730407178274,174.8377583034495
280.5553674697876,1087.7118706703186,-3.0275722058401318,-1833.8358592288423,1643.5578690150808,0.18422568169068204,2186.2330693263293,175.97753639545093
261.37077808380127,1086.3035321235657,-3.010083407080746,-1803.7954057164382,1646.0673986825363,0.1791089753411571,2139.6838441735013,177.27273643195295
239.99547958374023,1083.3027362823486,-3.007582231082334,-1767.6783941264507,1627.4701969478583,0.19631580322548534,2080.1136046922134,176.43016464390135
221.86362743377686,1081.610083580017,-2.9999032887346972,-1749.994530714196,1627.345441626169,0.21390693741552405,2045.9842807012171,175.8622378856077
203.3911943435669,1079.8981189727783,-2.9917783036576253,-1741.6305773987071,1626.3246765931844,0.20264775877435032,2020.3196963412356,176.9728686560538
185.77110767364502,1078.5558819770813,-2.9872729599764813,-1711.3297486496822,1635.2586926180134,0.25805884307255283,1977.0962744485194,174.05618456570866
166.88036918640137,1074.6238231658936,-2.981095519059863,-1694.841416853711,1625.7641765630012,0.22797531096450696,1941.5879320182937,176.13378528105966
147.38130569458008,1073.5220909118652,-2.9685531207598035,-1650.6679463918317,1635.5018073377655,0.21502855608449903,1883.8265086261633,177.59420618163998
128.2268762588501,1070.0755715370178,-2.9652212432923513,-1557.0341795744546,1669.226513601106,0.1938791829259986,1788.599082434258,178.99687851970904
109.20214653015137,1067.2016143798828,-2.9603144322042785,-1531.065948222299,1694.3524217600825,0.2376595655823722,1756.074473893539,176.76958693424567
90.30187129974365,1063.1590485572815,-2.9561549091879957,-1551.9424367585946,1746.5322232649812,0.2226375421965869,1778.7538512284634,177.86860858761852
70.96195220947266,1059.5291256904602,-2.9517472235855244,-1620.8459357875142,1762.6538599671185,0.24321285054864822,1832.1021592259658,176.9422720393073
64.064621925354,1060.6361627578735,-2.928025346151318,-1735.5120953509972,1726.2475632802248,0.255915061933391,1918.7274162497533,177.57365239558519
60.61899662017822,1058.0646991729736,-2.847299226398282,-1800.1836826898623,1675.3382894973097,0.20721027784118798,1960.5135288080319,175.01050307551907
52.57678031921387,1056.729793548584,-2.779009239296947,-1818.3283210555642,1645.1808132118283,0.19893396136512867,1961.2650256640177,170.62357702761696
46.5998649597168,1053.9407134056091,-2.7186063815461194,-1793.830504589336,1568.2468514885204,0.2586081763390385,1910.9408020208846,170.58182887172688
41.56088829040527,1051.898181438446,-2.6491742304182244,-1705.2154781531892,1529.02670147345,0.3516924402901958,1810.767599388911,171.93699511306707
36.4680290222168,1049.7168898582458,-2.588283155067078,-1608.6947990435676,1438.2022295553472,0.3834686539414142,1690.4087050204698,170.26883641655408
31.56137466430664,1046.1292266845703,-2.5145799360082774,-1605.8803917110445,1349.5078322323816,0.4369187226429966,1665.3090153405656,169.10841637924162
26.696443557739258,1043.5539484024048,-2.4518592544363034,-1661.435944934022,1212.4244395546277,0.5069816101806156,1696.5577514063268,169.52909379338885
21.929502487182617,1039.6100878715515,-2.377795046246628,-1699.7925582104635,1183.429179409594,0.4799419392354011,1727.718375599385,163.7362682265589
18.41294765472412,1035.8602404594421,-2.3160445560174097,-1784.9255246147256,1099.3603565043195,0.5967438933556544,1804.4561259018813,166.89048476353202
13.3819580078125,1031.4942002296448,-2.241488784744618,-1779.8187666589001,1095.4928237401543,0.6293122861353698,1794.3424039899585,164.4847851830604
9.902596473693848,1026.7829298973083,-2.1730760656960393,-1656.5900862560306,1183.265077886254,0.8547565067627757,1673.8233252738917,173.48202747412913
7.05564022064209,1022.2567915916443,-2.1050073255359374,-1537.3788227400973,1265.4722301188517,1.052261175910369,1563.4677994505705,179.10184007753261
3.0263662338256836,1017.62455701828,-2.0371846447651425,-1443.8897780801276,1382.9926470238454,1.2181553663843443,1492.3337997481233,173.48275648106406
1.138448715209961,1012.2510194778442,-1.9696237583533738,-1488.6324318551844,1348.7041974750118,1.1938405367744296,1527.2910716624654,178.746847248849
-1.3397932052612305,1007.3484182357788,-1.8989739093501923,-1534.3590124585548,1273.6316414822113,1.239015804898369,1555.9738691836978,179.79356678190578
-3.494739532470703,1002.2504925727844,-1.8296700033399091,-1537.399028669576,1203.8008585970967,1.3349579479845928,1547.0891759293459,178.68017465997394
-4.722237586975098,996.8085289001465,-1.7628497793205744,-1452.0454342804953,1127.2117785339544,1.5329713051988516,1453.185963048848,171.16336182680712
-5.806207656860352,991.6661381721497,-1.6927221148279772,-1414.646259674126,1090.961249693329,1.6429141561701115,1412.3348793186462,168.8821196810534
-6.919741630554199,986.2527847290039,-1.6230263321016,-1440.0424248665752,1103.9637068553657,1.656194163018264,1437.9487078451202,172.11450553683167
-6.003975868225098,978.528618812561,-1.5934492514351484,-1491.5169753010814,1163.3366581102223,1.7361005294251781,1496.964556318234,169.23084987799518
